Time,Height0,Year,MHeight1,MHeight2,FitCoefficients,lati,longi,MHeight3
1996-05-02 06:26:43.081275648,3.05,,,,,45.7,-2.9,2.15
1996-05-03 00:33:41.424830592,2.21,,,,,45.7,-2.8,2.34
1996-05-03 23:17:19.903286656,1.39,,,,,45.7,-2.7,2.14
1996-05-05 03:50:11.199103360,1.55,,,,,45.7,-2.6,2.29
1996-05-06 02:42:47.324977152,2.21,,,,,45.7,-2.5,2.47
1996-05-07 03:39:50.258667904,2.14,,,,,45.7,-2.4,1.98
1996-05-08 06:04:42.529327104,2.49,,,,,45.7,-2.3,2.06
1996-05-09 01:09:13.937273088,2.3,,,,,45.7,-2.2,1.96
1996-05-10 03:42:17.089188992,2.27,,,,,45.7,-2.1,1.8
1996-05-11 03:07:11.802765056,1.97,,,,,45.7,-2.0,1.97
1996-05-12 03:37:38.787838336,1.65,,,,,45.7,-1.9,1.98
1996-05-13 02:39:14.870606336,1.53,,,,,45.7,-1.8,1.92
1996-05-14 00:33:46.709896960,1.45,,,,,45.7,-1.7,2.01
1996-05-15 04:18:35.068263168,1.85,,,,,45.7,-1.6,1.77
1996-05-16 03:00:36.275913216,1.74,,,,,45.7,-1.5,1.71
1996-05-17 03:23:42.555416576,1.34,,,,,45.7,-1.4,1.77
1996-05-18 04:12:29.633453184,1.81,,,,,45.7,-1.3,2.09
1996-05-19 00:40:39.777919872,1.67,,,,,45.7,-1.2,1.73
1996-05-20 01:03:39.654683648,1.76,,,,,45.8,-11.0,2.83
1996-05-20 23:48:57.292694144,1.9,,,,,45.8,-10.9,2.87
1996-05-22 02:27:55.848210560,1.96,,,,,45.8,-10.8,2.81
1996-05-23 06:14:40.959661184,3.02,,,,,45.8,-10.7,2.88
1996-05-24 08:53:10.677513600,2.24,,,,,45.8,-10.6,2.69
1996-05-24 20:35:04.621949184,2.32,,,,,45.8,-10.5,2.81
1996-05-26 05:23:59.292518016,1.7,,,,,45.8,-10.4,2.82
1996-05-27 09:53:46.165704960,2.67,,,,,45.8,-10.3,2.82
1996-05-28 00:43:47.017381760,2.32,,,,,45.8,-10.2,2.93
1996-05-29 06:31:29.462947456,1.44,,,,,45.8,-10.1,2.9
1996-05-30 07:53:42.808168576,2.04,,,,,45.8,-10.0,2.89
1996-05-31 03:37:03.588788352,3.48,,,,,45.8,-9.9,2.65
1996-06-01 03:43:34.127384448,3.29,,,,,45.8,-9.8,2.68
1996-06-02 04:50:11.617321856,2.54,,,,,45.8,-9.7,2.61
1996-06-03 09:03:43.059496960,2.19,,,,,45.8,-9.6,2.83
1996-06-04 01:21:48.758853120,2.15,,,,,45.8,-9.5,2.81
1996-06-05 02:52:40.832474752,2.76,,,,,45.8,-9.4,2.59
1996-06-06 06:45:31.680722944,2.05,,,,,45.8,-9.3,2.74
1996-06-07 04:41:44.690208640,2.17,,,,,45.8,-9.2,2.76
1996-06-08 00:45:08.751642240,2.72,,,,,45.8,-9.1,2.62
1996-06-09 05:22:36.345027200,1.8,,,,,45.8,-9.0,2.85
1996-06-10 02:50:25.142755584,1.79,,,,,45.8,-8.9,2.79
1996-06-11 00:41:17.722932864,2.0,,,,,45.8,-8.8,2.66
1996-06-12 07:06:51.596783360,1.55,,,,,45.8,-8.7,2.71
1996-06-13 05:01:46.635846912,1.02,,,,,45.8,-8.6,2.88
1996-06-13 22:28:48.723849856,1.33,,,,,45.8,-8.5,2.73
1996-06-15 09:09:30.334390784,1.44,,,,,45.8,-8.4,2.88
1996-06-16 11:13:55.961135488,0.67,,,,,45.8,-8.3,2.8
1996-06-16 23:18:59.106066816,1.01,,,,,45.8,-8.2,2.77
1996-06-18 03:20:01.818292608,0.73,,,,,45.8,-8.1,2.68
1996-06-19 09:27:45.292489600,0.55,,,,,45.8,-8.0,2.41
1996-06-19 22:39:05.454798848,1.43,,,,,45.8,-7.9,2.73
1996-06-21 03:22:32.323153408,1.1,,,,,45.8,-7.8,2.65
1996-06-22 09:24:55.108583168,1.64,,,,,45.8,-7.7,2.4
1996-06-23 04:25:35.415299584,1.45,,,,,45.8,-7.6,2.58
1996-06-23 23:08:06.567876352,1.15,,,,,45.8,-7.5,2.67
1996-06-25 01:21:22.293704704,1.18,,,,,45.8,-7.4,2.52
1996-06-26 02:15:42.801983488,1.5,,,,,45.8,-7.3,2.77
1996-06-27 00:01:35.292968320,1.61,,,,,45.8,-7.2,2.62
1996-06-28 05:40:43.045849216,1.27,,,,,45.8,-7.1,2.54
1996-06-29 00:29:59.869874816,1.83,,,,,45.8,-7.0,2.51
1996-06-29 22:29:15.834822784,2.05,,,,,45.8,-6.9,2.59
1996-07-01 06:42:41.044973056,2.05,,,,,45.8,-6.8,2.28
1996-07-02 01:20:45.344393344,2.86,,,,,45.8,-6.7,2.63
1996-07-02 23:44:12.573991424,1.95,,,,,45.8,-6.6,2.66
1996-07-04 06:39:21.683603584,2.28,,,,,45.8,-6.5,2.42
1996-07-05 00:55:03.880016640,2.27,,,,,45.8,-6.4,2.53
1996-07-06 00:03:00.302571264,2.03,,,,,45.8,-6.3,2.71
1996-07-07 02:33:48.641965312,1.4,,,,,45.8,-6.2,2.48
1996-07-08 03:33:08.786251392,1.59,,,,,45.8,-6.1,2.62
1996-07-08 22:10:44.373743360,1.35,,,,,45.8,-6.0,2.46
1996-07-10 01:09:46.548970240,1.51,,,,,45.8,-5.9,2.37
1996-07-11 04:09:23.160632704,1.18,,,,,45.8,-5.8,2.71
1996-07-11 22:24:27.970976384,1.28,,,,,45.8,-5.7,2.56
1996-07-12 22:50:20.279783040,1.48,,,,,45.8,-5.6,2.55
1996-07-14 05:37:56.364160000,1.23,,,,,45.8,-5.5,2.53
1996-07-14 19:34:59.048228608,1.32,,,,,45.8,-5.4,2.47
1996-07-15 23:18:28.237185280,1.44,,,,,45.8,-5.3,2.43
1996-07-17 08:17:41.813298560,1.38,,,,,45.8,-5.2,2.45
1996-07-17 18:54:55.211415296,1.12,,,,,45.8,-5.1,2.29
1996-07-18 20:41:38.531715584,1.0,,,,,45.8,-5.0,2.33
1996-07-20 04:34:38.492152960,1.08,,,,,45.8,-4.9,2.41
1996-07-21 00:57:54.597845504,1.01,,,,,45.8,-4.8,2.35
1996-07-21 21:51:57.835586816,0.86,,,,,45.8,-4.7,2.41
1996-07-23 03:56:18.027392128,0.89,,,,,45.8,-4.6,2.45
1996-07-24 10:30:29.769997184,0.93,,,,,45.8,-4.5,2.43
